id,name,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18
191,πÀ∞~,85.57,147.97,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81,392.81
197,∏ ¿ˆ¥∫,199.43,314.94,314.94,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28,514.28
201,∂°Íª»ª,85.57,382.46,382.46,415.92,415.92,827.5,883.23,883.23,883.23,1140.61,1140.61,1140.61,1140.61,1140.61,1140.61,1152.67,1152.67,1152.67,1181.79,1181.79,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9,1252.9
206,¡Œ»ª,85.57,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59,311.59
208,¡ŒŒ∞«‡,85.57,85.57,212.5,212.5,256.05,339.75,974.79,1037.94,1037.94,1037.94,1037.94,1037.94,1069.55,1069.55,1069.55,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3,1088.3
209,Ã¿—ßŒ‰,85.57,85.57,85.57,85.57,85.57,109.73,109.73,109.73,109.73,109.73,109.73,109.73,109.73,140.58,140.58,140.58,195.28,195.28,195.28,195.28,195.28,244.53,325.09,325.09,403.68,414.93,471.03,471.03,802.03,821.33,821.33,821.33,821.33,821.33,821.33,821.33,851.54,851.54,851.54,851.54,851.54,851.54,851.54,882.44,882.44,912.52,912.52,957.83,974.24,974.24,1630.77,1716.75,1748.5,1758.58,1768.1,1770.75,1797.4,1815.55,1851.25,1925.76,1972.64,1973.29,1986.15,1999.48,2011.68,2019.79,2036.81,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56,2055.56
226,∏ﬂµ¿–≈,162.67,162.67,188.25,218.69,272.67,292.27,475.73,496.73,574.48,574.48,574.48,574.48,633.24,633.24,633.24,635.75,759.43,1292.92,1394.76,1440.57,1446.31,1460.5,1460.5,1460.5,1466.66,1480.16,1489.39,1491.05,1495.56,1515.32,1539.39,1544.57,1551.14,1551.14,1551.14,1551.14,1551.14,1551.14,1551.14,1551.14,1553.21,1553.21,1553.21,1553.21,1553.21,1553.21,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1555.84,1558.8,1562.65,1580.91,1580.91,1580.91,1580.91,1580.91,1580.91,1587.96,1587.96,1589.35,1593.14,1596.92,1596.92,1596.92,1596.92,1596.92,1597.57,1597.57,1597.57,1597.57,1597.57,1597.57,1597.57,1597.57,1600.26,1601.19,1601.19,1602.91,1603.84,1603.84,1615.49,1619.09,1619.09,1619.09,1619.09,1619.09,1622.33,1622.33,1622.33,1622.33,1622.33,1622.33,1622.33
228,π˘÷«ø•,85.57,211.49,291.38,331.43,391.62,391.62,391.62,893.26,893.26,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,962.2,990.56,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55,1107.55
244,÷‹≤˝’◊,85.57,85.57,158.39,452.99,804.19,817.62,839.61,910.24,989.2,989.2,991.95,1005.78,1070.95,1090.17,1188.66,1268.87,1298.45,1298.45,1298.45,1298.45,1305.02,1305.02,1311.24,1311.24,1311.24,1311.24,1320.8,1320.8,1320.8,1320.8,1320.8,1327.41,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3,1334.3
271,Õıˆ¡¡÷,158.16,173.02,193.61,301.55,551.38,986.32,1033.14,1091.13,1102.87,1167.37,1177.55,1177.55,1203.59,1203.59,1203.59,1203.59,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16,1212.16
293,∏ﬂ’πÙ‡,85.57,233.38,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18,311.18
306,–Ï∆Ω,85.57,298.43,902.29,962.07,989.4,989.4,989.4,989.4,1029.11,1029.11,1029.11,1075.28,1148.59,1185.38,1230.13,1388.57,1425.07,1497.4,1517.23,1539.87,1539.87,1563.02,1610.8,1610.8,1610.8,1610.8,1618.32,1618.32,1618.32,1620.62,1620.62,1620.62,1658.5,1658.5,1658.5,1658.5,1658.5,1658.5,1658.5,1658.5,1658.5,1658.5,1658.5,1658.5,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1668.15,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69,1684.69
313,¿Ó¡à,85.57,193.76,232.21,283.37,687.46,763.13,763.13,1328.02,1420.29,1420.29,1420.29,1420.29,1444.58,1444.58,1444.58,1466.05,1466.05,1466.05,1472.28,1499.48,1523.09,1523.09,1523.09,1523.09,1546.39,1546.39,1546.39,1546.39,1546.39,1546.39,1546.39,1546.39,1546.39,1546.39,1546.39,1546.39,1546.39,1546.39,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58,1561.58
325,—¶∂´√˜,85.57,300.3,375.31,1121.33,1132.16,1168.05,1284.77,1284.77,1312.79,1312.79,1312.79,1312.79,1320.52,1320.52,1320.52,1320.52,1320.52,1320.52,1320.52,1335.52,1335.52,1335.52,1335.52,1364.02,1376.94,1383.18,1383.18,1383.18,1383.18,1383.18,1383.18,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1386.76,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83,1397.83
362,¡÷◊Ò√˜,85.57,85.57,85.57,85.57,85.57,85.57,110.67,110.67,187.14,246.65,454.56,925.37,948.47,948.47,948.47,948.47,948.47,948.47,948.47,948.47,948.47,1065.37,1327.17,1511.04,1862.68,1876.71,1938.11,1957.17,1968.95,1973.27,1973.27,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62,1988.62
364,∆”≥…◊”,85.57,85.57,292.99,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11,363.11
427,’≈≥…,85.57,85.57,236.03,436.51,436.51,436.51,456.1,456.1,456.1,456.1,469.56,469.56,469.56,469.56,512.39,512.39,512.39,512.39,512.39,512.39,512.39,533.48,533.48,533.48,533.48,533.48,533.48,596.01,611.62,611.62,611.62,611.62,611.62,611.62,611.62,611.62,611.62,611.62,611.62,611.62,611.62,611.62,611.62,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2,651.2
433,√≈ ¿‘À,85.57,85.57,85.57,85.57,85.57,85.57,85.57,215.23,704.54,940.11,940.11,940.11,1006.77,1045.86,1065.81,1171.76,1171.76,1200.07,1419.07,1449.02,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1450.84,1452.17,1488.27,1526.43,1526.43,1526.43,1530.75,1530.75,1530.75,1530.75,1530.75,1530.75,1536.95,1536.95,1536.95,1536.95,1536.95,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1558.76,1569.86,1569.86,1569.86,1569.86,1569.86
459,”ŒœÕ±Ú,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,132.91,220.46,327.8,424.57,424.57,424.57,790.47,1452.98,1511.23,1649.71,1841.33,1856.24,1869.95,1928.45,1965.49,1985.03,1999.34,2011.77,2011.86,2030.59,2030.59,2054.4,2054.4,2054.4,2054.4,2054.4,2054.4,2054.4,2054.4,2054.4,2054.4,2065.91,2071.66,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4,2074.4
530,ﬁ…∫£‘¥,85.57,85.57,85.57,85.57,85.57,991.6,1121.58,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2,1131.2
